ensembl,symbol,description,log2FoldChange,pvalue,padj,206161_sp_3d_tg,206176_sp_3d_tg,206177_sp_3d_tg,206167_sp_3d_tg,206168_sp_3d_tg,206214_sp_3d_tg,206229_sp_3d_tg,206174_sp_3d_wt,206175_sp_3d_wt,206158_sp_3d_wt,206165_sp_3d_wt,206166_sp_3d_wt,206215_sp_3d_wt,206227_sp_3d_wt
ENSMUSG00000031683,Lsm6,"LSM6 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:MGI Symbol;Acc:MGI:1925901]",-0.032910551,0.841666931,0.956552712,134,115,164,121,78,185,154,147,122,134,182,149,153,97
ENSMUSG00000090216,Gm16549,predicted gene 16549 [Source:MGI Symbol;Acc:MGI:4414969],0.06271098,0.841739248,0.956552712,35,23,30,24,7,22,18,14,28,26,27,31,19,10
ENSMUSG00000006930,Hap1,huntingtin-associated protein 1 [Source:MGI Symbol;Acc:MGI:1261831],-0.040338805,0.841739314,0.956552712,39,22,38,20,20,40,40,31,44,36,36,20,34,31
ENSMUSG00000045007,Tubg2,"tubulin, gamma 2 [Source:MGI Symbol;Acc:MGI:2144208]",-0.075573086,0.841891335,0.956552712,35,7,16,5,10,11,18,12,26,19,22,13,8,12
ENSMUSG00000023935,Spats1,"spermatogenesis associated, serine-rich 1 [Source:MGI Symbol;Acc:MGI:1918270]",-0.050469843,0.841484851,0.956552712,26,24,12,14,29,18,30,25,34,27,26,13,23,19
ENSMUSG00000025225,Nfkb2,"nuclear factor of kappa light polypeptide gene enhancer in B cells 2, p49/p100 [Source:MGI Symbol;Acc:MGI:1099800]",0.033127325,0.841427639,0.956552712,174,92,129,90,114,114,124,102,148,114,172,97,126,98
ENSMUSG00000015937,Macroh2a1,macroH2A.1 histone [Source:MGI Symbol;Acc:MGI:1349392],-0.020934366,0.841986809,0.956599994,973,1275,1019,1120,985,1549,1548,1347,1535,1394,1531,698,1422,1027
ENSMUSG00000075576,Gm12359,predicted gene 12359 [Source:MGI Symbol;Acc:MGI:3702436],0.053330835,0.842106445,0.95667472,48,29,24,28,52,43,54,38,48,45,28,34,26,52
ENSMUSG00000106575,Gm42613,predicted gene 42613 [Source:MGI Symbol;Acc:MGI:5662750],-0.076836274,0.842226928,0.956750398,2,19,25,35,13,20,16,25,15,30,31,7,24,15
ENSMUSG00000024952,Rps6ka4,"ribosomal protein S6 kinase, polypeptide 4 [Source:MGI Symbol;Acc:MGI:1930076]",-0.047705324,0.842331383,0.95680786,13,23,17,20,10,22,22,20,25,13,26,14,24,14
ENSMUSG00000013465,Nelfb,negative elongation factor complex member B [Source:MGI Symbol;Acc:MGI:1931035],0.038139538,0.843128945,0.956822216,96,136,115,140,47,162,92,121,107,107,136,94,142,76
ENSMUSG00000061778,Mospd2,motile sperm domain containing 2 [Source:MGI Symbol;Acc:MGI:1924013],0.038012058,0.843186857,0.956822216,44,72,33,52,47,69,87,73,73,50,73,49,53,35
ENSMUSG00000027506,Tpd52,tumor protein D52 [Source:MGI Symbol;Acc:MGI:107749],0.03719011,0.842976766,0.956822216,344,779,520,691,480,811,527,683,443,650,898,461,647,424
ENSMUSG00000033439,Trmt13,tRNA methyltransferase 13 [Source:MGI Symbol;Acc:MGI:1925219],-0.028791067,0.843052881,0.956822216,126,88,81,101,82,92,114,108,119,101,118,95,84,92
ENSMUSG00000105322,Gm43751,predicted gene 43751 [Source:MGI Symbol;Acc:MGI:5663888],0.115497065,0.842527192,0.956822216,12,2,2,4,8,0,4,6,5,7,6,2,2,4
ENSMUSG00000028273,Pdlim5,PDZ and LIM domain 5 [Source:MGI Symbol;Acc:MGI:1927489],0.020261067,0.842999945,0.956822216,214,251,259,304,198,336,293,309,293,275,321,198,258,231
ENSMUSG00000110234,Gm45799,predicted gene 45799 [Source:MGI Symbol;Acc:MGI:5804914],0.035590597,0.84273657,0.956822216,36,33,47,43,26,40,48,34,48,52,48,30,39,26
ENSMUSG00000058748,Zfp958,zinc finger protein 958 [Source:MGI Symbol;Acc:MGI:2385298],-0.049434733,0.842862921,0.956822216,32,32,35,30,15,40,27,37,53,16,28,33,35,21
ENSMUSG00000054717,Hmgb2,high mobility group box 2 [Source:MGI Symbol;Acc:MGI:96157],-0.042992729,0.842516837,0.956822216,38,40,23,49,24,55,51,65,38,38,61,25,31,38
ENSMUSG00000046005,D830044D21Rik,RIKEN cDNA D830044D21 gene [Source:MGI Symbol;Acc:MGI:2444378],0.142313399,0.843259847,0.956822216,1,5,9,11,1,5,2,7,0,7,13,4,0,2
ENSMUSG00000111291,Gm48604,"predicted gene, 48604 [Source:MGI Symbol;Acc:MGI:6098186]",0.039479258,0.843200402,0.956822216,24,30,28,34,16,29,38,24,32,34,38,24,26,22
ENSMUSG00000040661,Rad54l2,RAD54 like 2 (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1933196],0.025018408,0.842869792,0.956822216,161,129,147,182,143,176,199,147,178,166,215,126,151,169
ENSMUSG00000023259,Slc26a6,"solute carrier family 26, member 6 [Source:MGI Symbol;Acc:MGI:2159728]",0.072764997,0.843114948,0.956822216,257,1331,866,1598,581,699,532,1320,516,1193,1109,239,820,807
ENSMUSG00000042529,Kcnj12,"potassium inwardly-rectifying channel, subfamily J, member 12 [Source:MGI Symbol;Acc:MGI:108495]",-0.102376624,0.842927853,0.956822216,9,2,3,1,5,6,5,2,10,7,3,6,3,3
ENSMUSG00000093930,Hmgcs1,3-hydroxy-3-methylglutaryl-Coenzyme A synthase 1 [Source:MGI Symbol;Acc:MGI:107592],-0.027819871,0.842727377,0.956822216,514,786,848,894,551,912,894,744,772,993,1112,590,907,606
ENSMUSG00000068101,Cenpm,centromere protein M [Source:MGI Symbol;Acc:MGI:1913820],-0.047263753,0.843149653,0.956822216,28,54,26,30,18,57,50,55,26,42,56,24,43,31
ENSMUSG00000024049,Myom1,myomesin 1 [Source:MGI Symbol;Acc:MGI:1341430],-0.059007123,0.843228833,0.956822216,286,67,160,92,155,86,177,134,288,137,158,128,126,149
ENSMUSG00000059659,Gm10069,predicted gene 10069 [Source:MGI Symbol;Acc:MGI:3641875],0.082445022,0.843337069,0.956848708,12,6,6,6,4,14,8,10,1,15,7,6,8,6
ENSMUSG00000043467,Zbtb37,zinc finger and BTB domain containing 37 [Source:MGI Symbol;Acc:MGI:2444467],0.028413923,0.843501399,0.956911532,92,56,68,69,64,70,89,72,83,77,82,58,86,58
ENSMUSG00000041444,Arhgap32,Rho GTPase activating protein 32 [Source:MGI Symbol;Acc:MGI:2450166],-0.033413711,0.843743266,0.956911532,323,462,396,542,261,500,381,470,357,523,619,317,326,406
ENSMUSG00000037949,Ano10,anoctamin 10 [Source:MGI Symbol;Acc:MGI:2143103],0.03299376,0.843769579,0.956911532,94,128,101,119,126,111,110,128,116,132,165,104,92,75
ENSMUSG00000020894,Vamp2,vesicle-associated membrane protein 2 [Source:MGI Symbol;Acc:MGI:1313277],0.023593845,0.84375293,0.956911532,210,158,167,149,104,224,181,185,197,156,216,152,175,121
ENSMUSG00000046719,Nxph3,neurexophilin 3 [Source:MGI Symbol;Acc:MGI:1336188],-0.146062085,0.843666196,0.956911532,12,0,6,1,9,1,1,3,10,7,9,0,8,2
ENSMUSG00000052013,Btla,B and T lymphocyte associated [Source:MGI Symbol;Acc:MGI:2658978],-0.077164097,0.843600691,0.956911532,18,13,16,9,6,19,44,13,25,7,42,8,26,16
ENSMUSG00000037577,Ephx3,epoxide hydrolase 3 [Source:MGI Symbol;Acc:MGI:1919182],-0.086057574,0.843626484,0.956911532,14,7,5,4,2,5,5,6,9,4,6,9,5,6
ENSMUSG00000026692,Fmo4,flavin containing monooxygenase 4 [Source:MGI Symbol;Acc:MGI:2429497],0.072889011,0.843992224,0.957102917,21,148,140,128,92,165,111,153,55,139,198,29,160,87
ENSMUSG00000091694,Apol11b,apolipoprotein L 11b [Source:MGI Symbol;Acc:MGI:3036248],0.117558077,0.844046519,0.957103379,5,3,4,2,4,1,10,1,6,2,7,6,6,0
ENSMUSG00000097994,Gm26982,"predicted gene, 26982 [Source:MGI Symbol;Acc:MGI:5504097]",0.080485995,0.844130272,0.957137243,4,6,18,13,5,12,10,6,18,5,14,12,8,4
ENSMUSG00000060743,H3f3a,H3.3 histone A [Source:MGI Symbol;Acc:MGI:1097686],-0.065520253,0.844257876,0.957194067,12,13,16,19,4,22,20,8,16,21,34,12,8,15
ENSMUSG00000105552,Gm19710,"predicted gene, 19710 [Source:MGI Symbol;Acc:MGI:5011895]",0.023186673,0.844342066,0.957194067,133,122,88,104,84,124,141,114,148,128,128,90,116,85
ENSMUSG00000024354,Slc23a1,"solute carrier family 23 (nucleobase transporters), member 1 [Source:MGI Symbol;Acc:MGI:1341903]",0.155953657,0.844297651,0.957194067,3,16,30,8,59,81,31,12,17,7,106,4,84,5
ENSMUSG00000059974,Ntm,neurotrimin [Source:MGI Symbol;Acc:MGI:2446259],-0.042226816,0.844446402,0.957251248,36,24,32,29,24,44,52,40,62,30,46,19,44,19
ENSMUSG00000063142,Kcnma1,"potassium large conductance calcium-activated channel, subfamily M, alpha member 1 [Source:MGI Symbol;Acc:MGI:99923]",0.051289201,0.844542807,0.957299431,243,58,113,81,105,136,105,86,191,131,156,80,89,114
ENSMUSG00000025759,Mfsd8,major facilitator superfamily domain containing 8 [Source:MGI Symbol;Acc:MGI:1919425],0.046784908,0.844743932,0.957344116,30,47,22,56,35,56,42,46,35,48,77,17,36,35
ENSMUSG00000010751,Tnfrsf22,"tumor necrosis factor receptor superfamily, member 22 [Source:MGI Symbol;Acc:MGI:1930270]",0.112967153,0.844693897,0.957344116,12,2,11,5,4,1,5,3,6,4,4,13,5,2
ENSMUSG00000109739,Gm17949,"predicted gene, 17949 [Source:MGI Symbol;Acc:MGI:5010134]",0.039139797,0.84466747,0.957344116,32,32,34,28,19,38,24,32,32,39,28,24,26,26
ENSMUSG00000030619,Eed,embryonic ectoderm development [Source:MGI Symbol;Acc:MGI:95286],-0.023769834,0.844866878,0.957399712,174,211,192,198,169,325,249,245,220,240,298,128,266,196
ENSMUSG00000091154,Proscos,"proline synthetase co-transcribed, opposite strand [Source:MGI Symbol;Acc:MGI:3704307]",0.117854645,0.84492451,0.957399712,6,4,1,8,2,6,2,2,2,2,6,10,2,2
ENSMUSG00000034868,Myl12b,"myosin, light chain 12B, regulatory [Source:MGI Symbol;Acc:MGI:107494]",-0.035276604,0.844954703,0.957399712,147,176,242,246,118,278,200,256,183,202,326,115,260,164
ENSMUSG00000027111,Itga6,integrin alpha 6 [Source:MGI Symbol;Acc:MGI:96605],0.022725797,0.845095253,0.957436804,1344,1839,1289,1859,1185,1744,1588,1798,1570,1877,2030,1000,1589,1281
ENSMUSG00000106061,Gm43773,predicted gene 43773 [Source:MGI Symbol;Acc:MGI:5663910],-0.082027414,0.845053189,0.957436804,4,16,11,7,5,7,10,7,5,17,21,3,8,7
ENSMUSG00000070565,Rasal2,RAS protein activator like 2 [Source:MGI Symbol;Acc:MGI:2443881],-0.030354151,0.845338278,0.957564946,253,132,185,134,152,189,211,193,293,180,208,132,196,139
ENSMUSG00000026940,Ccdc183,coiled-coil domain containing 183 [Source:MGI Symbol;Acc:MGI:1924308],0.108859867,0.845789169,0.957564946,7,10,1,4,1,4,6,1,4,11,4,5,4,2
ENSMUSG00000052364,B630019K06Rik,RIKEN cDNA B630019K06 gene [Source:MGI Symbol;Acc:MGI:2147918],-0.085061888,0.845630317,0.957564946,6,5,6,8,2,6,11,10,8,2,8,11,5,3
ENSMUSG00000068696,Gpr88,G-protein coupled receptor 88 [Source:MGI Symbol;Acc:MGI:1927653],-0.113309415,0.845778873,0.957564946,10,8,3,1,2,1,9,6,8,1,5,9,6,2
ENSMUSG00000028165,Cisd2,CDGSH iron sulfur domain 2 [Source:MGI Symbol;Acc:MGI:1914256],0.025852826,0.845695832,0.957564946,318,453,354,482,231,567,485,460,408,440,556,272,428,347
ENSMUSG00000053317,Sec61b,Sec61 beta subunit [Source:MGI Symbol;Acc:MGI:1913462],-0.027148921,0.845487557,0.957564946,194,319,215,211,164,347,290,262,260,241,324,173,339,219
ENSMUSG00000039634,Zfp189,zinc finger protein 189 [Source:MGI Symbol;Acc:MGI:2444707],-0.079697499,0.84561959,0.957564946,5,5,6,4,8,4,12,9,6,3,10,8,6,6
ENSMUSG00000025857,Dnaaf5,"dynein, axonemal assembly factor 5 [Source:MGI Symbol;Acc:MGI:3616079]",0.047141922,0.845674313,0.957564946,33,67,40,39,29,28,42,46,60,34,67,21,38,24
ENSMUSG00000041673,Lrrc18,leucine rich repeat containing 18 [Source:MGI Symbol;Acc:MGI:1914830],0.084590046,0.845800498,0.957564946,10,3,6,1,9,21,15,8,8,11,15,3,12,6
ENSMUSG00000020297,Nsg2,neuron specific gene family member 2 [Source:MGI Symbol;Acc:MGI:1202070],-0.061545838,0.845801411,0.957564946,107,22,50,25,57,43,68,47,76,50,104,23,72,47
ENSMUSG00000064363,mt-Nd4,mitochondrially encoded NADH dehydrogenase 4 [Source:MGI Symbol;Acc:MGI:102498],0.02461192,0.845674712,0.957564946,114298,138435,102012,125462,68138,145120,99982,118534,120188,114069,137310,80987,149471,84616
ENSMUSG00000024074,Crim1,cysteine rich transmembrane BMP regulator 1 (chordin like) [Source:MGI Symbol;Acc:MGI:1354756],0.028057804,0.845943618,0.957664899,358,233,251,226,336,349,358,292,416,279,388,256,294,234
ENSMUSG00000027536,Chmp4c,charged multivesicular body protein 4C [Source:MGI Symbol;Acc:MGI:1913621],-0.048662459,0.846057666,0.957671926,197,526,395,569,218,604,343,500,268,470,732,242,463,384
ENSMUSG00000038077,Kcna6,"potassium voltage-gated channel, shaker-related, subfamily, member 6 [Source:MGI Symbol;Acc:MGI:96663]",0.10761712,0.846044033,0.957671926,31,2,11,8,2,9,7,3,10,7,13,18,10,3
ENSMUSG00000062963,Ufc1,ubiquitin-fold modifier conjugating enzyme 1 [Source:MGI Symbol;Acc:MGI:1913405],-0.038746547,0.84626595,0.957846644,236,264,233,271,103,237,239,206,239,228,305,276,267,130
ENSMUSG00000020346,Mgat1,mannoside acetylglucosaminyltransferase 1 [Source:MGI Symbol;Acc:MGI:96973],-0.0162254,0.846423928,0.957963937,310,296,290,327,277,377,308,372,384,314,408,236,344,245
ENSMUSG00000021711,Trappc13,trafficking protein particle complex 13 [Source:MGI Symbol;Acc:MGI:1914225],-0.031664095,0.846477452,0.957963937,76,134,107,112,70,148,110,152,106,118,130,66,118,106
ENSMUSG00000047330,Kcne4,"potassium voltage-gated channel, Isk-related subfamily, gene 4 [Source:MGI Symbol;Acc:MGI:1891125]",0.067784509,0.847092754,0.958077928,37,14,23,5,22,25,14,24,34,14,26,18,10,14
ENSMUSG00000100394,Gm28791,predicted gene 28791 [Source:MGI Symbol;Acc:MGI:5579497],0.047899985,0.847225184,0.958077928,55,29,51,29,70,35,59,40,58,57,50,33,53,45
ENSMUSG00000027490,E2f1,E2F transcription factor 1 [Source:MGI Symbol;Acc:MGI:101941],0.039071852,0.846931504,0.958077928,56,55,59,60,88,121,91,70,104,93,98,38,97,45
ENSMUSG00000006221,Hspb7,"heat shock protein family, member 7 (cardiovascular) [Source:MGI Symbol;Acc:MGI:1352494]",0.043058973,0.847145704,0.958077928,128,51,94,59,60,75,102,62,102,82,106,91,63,59
ENSMUSG00000029433,Diablo,"diablo, IAP-binding mitochondrial protein [Source:MGI Symbol;Acc:MGI:1913843]",0.02215193,0.847133065,0.958077928,91,88,88,86,70,106,114,89,108,105,115,76,88,73
ENSMUSG00000001642,Akr1b3,"aldo-keto reductase family 1, member B3 (aldose reductase) [Source:MGI Symbol;Acc:MGI:1353494]",-0.054266882,0.846974377,0.958077928,20,15,24,17,15,24,29,15,43,19,22,25,12,17
ENSMUSG00000051007,Gatd1,glutamine amidotransferase like class 1 domain containing 1 [Source:MGI Symbol;Acc:MGI:2387178],-0.042623157,0.847387319,0.958077928,83,69,75,82,45,100,72,57,89,74,87,115,62,54
ENSMUSG00000031731,Ap1g1,"adaptor protein complex AP-1, gamma 1 subunit [Source:MGI Symbol;Acc:MGI:101919]",-0.020245855,0.846888097,0.958077928,314,384,354,358,243,450,376,467,409,350,426,234,398,314
ENSMUSG00000021877,Arf4,ADP-ribosylation factor 4 [Source:MGI Symbol;Acc:MGI:99433],-0.031696944,0.847377864,0.958077928,465,768,656,802,491,1074,776,790,720,661,1020,776,740,501
ENSMUSG00000032291,Crabp1,cellular retinoic acid binding protein I [Source:MGI Symbol;Acc:MGI:88490],-0.10526364,0.847283079,0.958077928,10,5,7,1,3,17,5,4,11,6,14,1,2,14
ENSMUSG00000045410,Akr1e1,"aldo-keto reductase family 1, member E1 [Source:MGI Symbol;Acc:MGI:1914758]",0.031824172,0.846984201,0.958077928,74,109,97,115,56,138,95,113,92,101,131,51,116,88
ENSMUSG00000058385,H2bc8,H2B clustered histone 8 [Source:MGI Symbol;Acc:MGI:2448386],0.072811523,0.846888037,0.958077928,33,38,8,16,10,19,16,36,16,18,16,19,8,20
ENSMUSG00000079737,3110001I22Rik,RIKEN cDNA 3110001I22 gene [Source:MGI Symbol;Acc:MGI:1913848],0.047579184,0.847377039,0.958077928,20,24,22,16,19,25,25,15,15,32,24,15,33,17
ENSMUSG00000039414,Heatr5b,HEAT repeat containing 5B [Source:MGI Symbol;Acc:MGI:2444098],-0.032985859,0.847090475,0.958077928,148,168,163,152,91,230,169,143,177,168,225,192,159,96
ENSMUSG00000097888,Gm26682,"predicted gene, 26682 [Source:MGI Symbol;Acc:MGI:5477176]",-0.099513971,0.846915175,0.958077928,13,2,6,2,6,13,11,4,24,3,9,2,7,10
ENSMUSG00000026213,Stk11ip,serine/threonine kinase 11 interacting protein [Source:MGI Symbol;Acc:MGI:1918978],-0.037866534,0.847669501,0.958247431,62,77,32,61,66,76,87,95,78,48,76,52,77,61
ENSMUSG00000029223,Uchl1,ubiquitin carboxy-terminal hydrolase L1 [Source:MGI Symbol;Acc:MGI:103149],0.061425657,0.847660178,0.958247431,303,95,129,77,285,189,211,156,312,188,233,60,189,199
ENSMUSG00000080921,Rpl38-ps2,"ribosomal protein L38, pseudogene 2 [Source:MGI Symbol;Acc:MGI:3646625]",0.046113446,0.847699096,0.958247431,398,349,428,497,115,570,418,363,349,428,439,459,392,227
ENSMUSG00000045091,Aqp12,aquaporin 12 [Source:MGI Symbol;Acc:MGI:2664636],-0.328225003,0.84776107,0.958256499,0,93,0,1,0,1,2,6,79,53,2,1,0,1
ENSMUSG00000031079,Zfp300,zinc finger protein 300 [Source:MGI Symbol;Acc:MGI:3045326],-0.104194782,0.848251996,0.958258518,6,2,2,2,13,4,12,10,13,5,2,6,4,6
ENSMUSG00000040761,Spen,spen family transcription repressor [Source:MGI Symbol;Acc:MGI:1891706],-0.019370724,0.848398187,0.958258518,590,549,509,546,492,604,555,556,626,659,642,499,520,508
ENSMUSG00000041954,Tnfrsf18,"tumor necrosis factor receptor superfamily, member 18 [Source:MGI Symbol;Acc:MGI:894675]",0.062260152,0.848476299,0.958258518,17,12,8,12,8,10,15,12,10,10,15,8,23,4
ENSMUSG00000015804,Med28,mediator complex subunit 28 [Source:MGI Symbol;Acc:MGI:1914249],0.027197911,0.848375519,0.958258518,323,396,320,353,493,479,440,437,523,365,492,317,421,331
ENSMUSG00000108152,Gm44152,"predicted gene, 44152 [Source:MGI Symbol;Acc:MGI:5690544]",-0.035234241,0.848102477,0.958258518,27,34,40,31,34,34,43,30,43,41,52,25,42,28
ENSMUSG00000055172,C1ra,"complement component 1, r subcomponent A [Source:MGI Symbol;Acc:MGI:1355313]",0.049040672,0.848582233,0.958258518,112,52,73,26,61,77,110,102,106,62,82,50,51,58
ENSMUSG00000019817,Plagl1,pleiomorphic adenoma gene-like 1 [Source:MGI Symbol;Acc:MGI:1100874],-0.081216604,0.848225253,0.958258518,88,21,28,18,30,29,17,23,35,18,37,71,25,28
ENSMUSG00000036027,1810046K07Rik,RIKEN cDNA 1810046K07 gene [Source:MGI Symbol;Acc:MGI:1917059],-0.072220084,0.848560837,0.958258518,13,23,24,13,5,15,23,25,12,14,40,3,25,12
ENSMUSG00000086539,Gm16759,"predicted gene, 16759 [Source:MGI Symbol;Acc:MGI:4439683]",-0.094408159,0.84813831,0.958258518,4,4,4,6,2,11,5,2,5,4,4,12,6,4
ENSMUSG00000042331,Specc1,sperm antigen with calponin homology and coiled-coil domains 1 [Source:MGI Symbol;Acc:MGI:2442356],0.041321571,0.847900528,0.958258518,119,207,169,280,120,213,145,255,174,218,271,88,152,134
ENSMUSG00000020785,Camkk1,"calcium/calmodulin-dependent protein kinase kinase 1, alpha [Source:MGI Symbol;Acc:MGI:1891766]",-0.063945386,0.84793504,0.958258518,36,9,17,6,17,27,29,14,38,15,22,16,28,18
ENSMUSG00000020696,Rffl,ring finger and FYVE like domain containing protein [Source:MGI Symbol;Acc:MGI:1914588],-0.03628604,0.848400105,0.958258518,44,78,42,70,78,81,97,73,71,95,92,50,82,60
ENSMUSG00000072621,Slfn10-ps,"schlafen 10, pseudogene [Source:MGI Symbol;Acc:MGI:3512288]",0.080343111,0.848626104,0.958258518,13,5,12,8,18,16,13,2,21,8,15,8,26,6
ENSMUSG00000079020,Slc45a4,"solute carrier family 45, member 4 [Source:MGI Symbol;Acc:MGI:2146236]",-0.050657498,0.848590723,0.958258518,23,26,17,25,16,19,27,12,20,25,46,17,33,14
ENSMUSG00000116542,Gm17783,"predicted gene, 17783 [Source:MGI Symbol;Acc:MGI:5009947]",-0.086766101,0.848221562,0.958258518,6,5,5,3,5,3,7,8,6,4,2,3,6,8
ENSMUSG00000024675,Ms4a4c,"membrane-spanning 4-domains, subfamily A, member 4C [Source:MGI Symbol;Acc:MGI:1927656]",-0.100628699,0.848064947,0.958258518,6,6,4,5,2,3,5,6,4,1,14,1,8,2
ENSMUSG00000111713,Gm20234,"predicted gene, 20234 [Source:MGI Symbol;Acc:MGI:5012419]",0.10082119,0.848708817,0.958290992,3,2,6,3,7,6,3,7,3,0,5,5,6,3
ENSMUSG00000013822,Elof1,"ELF1 homolog, elongation factor 1 [Source:MGI Symbol;Acc:MGI:1913376]",0.034040781,0.848876561,0.958419465,112,135,128,154,49,130,98,122,122,132,156,81,116,88
ENSMUSG00000053730,Tmem39b,transmembrane protein 39b [Source:MGI Symbol;Acc:MGI:2682939],0.041108775,0.848935203,0.958424748,37,30,28,45,42,63,54,49,62,54,54,14,36,36
ENSMUSG00000103975,Gm37676,"predicted gene, 37676 [Source:MGI Symbol;Acc:MGI:5610904]",-0.060860029,0.849202193,0.958665236,6,22,15,10,14,32,11,22,23,20,19,8,20,8
ENSMUSG00000103123,Gm37390,"predicted gene, 37390 [Source:MGI Symbol;Acc:MGI:5610618]",0.07384743,0.849365442,0.958788586,31,5,14,10,12,4,18,14,19,12,19,6,12,13
ENSMUSG00000034729,Mrps10,mitochondrial ribosomal protein S10 [Source:MGI Symbol;Acc:MGI:1928139],0.0312473,0.84946123,0.958835774,46,54,45,51,43,59,62,53,52,75,64,32,41,48
ENSMUSG00000036985,Zdhhc9,"zinc finger, DHHC domain containing 9 [Source:MGI Symbol;Acc:MGI:2444393]",-0.04201717,0.849555144,0.95888084,141,318,259,402,163,301,220,312,208,344,346,165,284,266
ENSMUSG00000000794,Kcnn3,"potassium intermediate/small conductance calcium-activated channel, subfamily N, member 3 [Source:MGI Symbol;Acc:MGI:2153183]",0.043597764,0.849951664,0.959038621,140,69,83,60,86,111,123,113,194,89,108,48,67,71
ENSMUSG00000050315,Synpo2,synaptopodin 2 [Source:MGI Symbol;Acc:MGI:2153070],-0.04716462,0.850008226,0.959038621,954,332,589,304,707,592,737,572,1051,550,722,336,720,658
ENSMUSG00000070891,Gm12689,predicted gene 12689 [Source:MGI Symbol;Acc:MGI:3650433],0.054042359,0.849935672,0.959038621,13,6,11,16,14,21,21,20,21,11,15,12,11,11
ENSMUSG00000049800,Sertad2,SERTA domain containing 2 [Source:MGI Symbol;Acc:MGI:1931026],0.027778437,0.850018916,0.959038621,179,231,247,254,110,308,256,239,220,217,304,168,257,185
ENSMUSG00000086645,Gm15743,predicted gene 15743 [Source:MGI Symbol;Acc:MGI:3783185],-0.084312384,0.849810496,0.959038621,3,6,3,6,2,12,8,12,4,7,8,5,5,2
ENSMUSG00000097379,Gm26873,"predicted gene, 26873 [Source:MGI Symbol;Acc:MGI:5477367]",-0.039417271,0.849993965,0.959038621,20,24,26,44,33,49,47,42,47,31,42,28,35,32
ENSMUSG00000036537,Rnf113a1,ring finger protein 113A1 [Source:MGI Symbol;Acc:MGI:1917192],0.083978787,0.850339498,0.959284948,13,12,12,31,0,22,23,16,13,30,15,8,22,5
ENSMUSG00000039217,Il18,interleukin 18 [Source:MGI Symbol;Acc:MGI:107936],0.065208655,0.850345263,0.959284948,130,599,659,776,316,667,459,734,279,792,814,159,495,405
ENSMUSG00000032537,Ephb1,Eph receptor B1 [Source:MGI Symbol;Acc:MGI:1096337],-0.081569125,0.850542675,0.95944671,24,7,15,7,36,7,24,31,37,17,17,9,23,8
ENSMUSG00000034353,Ramp1,receptor (calcitonin) activity modifying protein 1 [Source:MGI Symbol;Acc:MGI:1858418],0.034358718,0.850687576,0.959549222,116,62,62,48,71,88,74,68,98,74,73,58,81,71
ENSMUSG00000041945,Mfsd9,major facilitator superfamily domain containing 9 [Source:MGI Symbol;Acc:MGI:2443548],-0.054811252,0.852009289,0.959668034,22,36,32,40,16,26,20,36,13,34,51,27,33,15
ENSMUSG00000026388,3110009E18Rik,RIKEN cDNA 3110009E18 gene [Source:MGI Symbol;Acc:MGI:1920353],-0.067479862,0.85211509,0.959668034,8,15,6,19,8,18,17,15,10,25,28,6,13,4
ENSMUSG00000053483,Usp21,ubiquitin specific peptidase 21 [Source:MGI Symbol;Acc:MGI:1353665],0.025726791,0.852041623,0.959668034,86,88,78,93,97,120,83,96,120,106,134,59,84,68
ENSMUSG00000075415,Fnbp1,formin binding protein 1 [Source:MGI Symbol;Acc:MGI:109606],0.041374537,0.851092442,0.959668034,656,225,482,286,249,348,509,355,610,336,497,325,409,257
ENSMUSG00000009563,Tor2a,"torsin family 2, member A [Source:MGI Symbol;Acc:MGI:1353596]",0.040335967,0.852305814,0.959668034,74,84,75,92,38,88,56,76,70,77,73,92,62,46
